StartDate,EndDate,Finished,consent,arrival,arrival_TEXT,alt_right_ident,race_1,race_2,race_3,race_4,race_5,race_6,gender,country,ideo_free,ident_free,mis_free,racist_free,sn_1,sn_2,sn_3,sn_4,sn_5,sn_close_1,sn_close_2,sn_close_3,sn_close_4,sn_close_5,sn_moral_1,sn_moral_2,sn_moral_3,sn_moral_4,sn_moral_5,sn_ident_1,sn_ident_2,sn_ident_3,sn_ident_4,sn_ident_5,meta_inversion_1,meta_inversion_2,meta_inversion_3,meta_inversion_4,meta_inversion_5,meta_inversion_6,stop_push,mfq_harm_1,mfq_fair_1,mfq_loyal_1,mfq_authority_1,mfq_purity_1,mfq_filler,mfq_harm_2,mfq_fair_2,mfq_loyal_2,mfq_authority_2,mfq_purity_2,sdo_1,sdo_2,sdo_3,sdo_4,sdo_5,sdo_6,dark_triad_m_1,dark_triad_m_2,dark_triad_m_3,dark_triad_m_4,dark_triad_n_1,dark_triad_n_2,dark_triad_n_3,dark_triad_n_4,dark_triad_p_1,dark_triad_p_2,dark_triad_p_3,dark_triad_p_4,rwa_1,rwa_2,rwa_3,rwa_4,rwa_5,rwa_6,motiv_emp_1,motiv_emp_2,motiv_emp_3,motiv_imp_1,motiv_imp_2,motiv_imp_3,motiv_ems_1,motiv_ems_2,motiv_ems_3,motiv_ims_1,motiv_ims_2,motiv_ims_3,behavior_online_name,behavior_offline_name,behavior_online_threat,behavior_offline_threat,behavior_online_harrass,behavior_offline_harrass,behavior_online_statement,behavior_offline_statement,behavior_dox,behavior_meme,blatant_black_1,blatant_black_2,blatant_black_3,blatant_black_4,blatant_black_5,blatant_black_6,blatant_black_7,blatant_black_8,blatant_black_9,blatant_white_1,blatant_white_2,blatant_white_3,blatant_white_4,blatant_white_5,blatant_white_6,blatant_white_7,blatant_white_8,blatant_white_9,ascent_amer,ascent_europe,ascent_arab,ascent_swede,ascent_niger,ascent_russia,ascent_muslim,ascent_mex,ascent_white,ascent_black,ascent_turk,ascent_donald,ascent_hillary,ascent_dem,ascent_rep,ascent_christ,ascent_jew,ascent_feminist,ascent_men,ascent_women,ascent_rep_ref,ascent_dem_ref,ascent_journalist,ascent_govt,vote,trump_satis,trump_ally,country_satis,nat_sit,nat_imp,pers_sit,pers_imp,media_cnn,media_economist,media_nyt,media_fox,media_washpo,media_bbc,media_wsj,media_blaze,media_drudge,media_abc,media_cbs,media_nbc,media_infowars,media_daily_caller,media_breitbart,media_rush,media_buzzfeed,media_msnbc,media_rachel,media_huffpo,media_sean,media_glenn,disc_white,disc_black,disc_muslim,disc_hispanic,disc_men,disc_women,disc_dem,disc_rep,disc_altright,disc_imm,problems_disc_white,problems_disc_black,problems_disc_men,problems_disc_women,problems_corrupt,problems_elite_gap,problems_rich_gap,problems_crime,problems_health,problems_climate,problems_imm,problems_terror,problems_pc,wlm_1,wlm_2,wlm_3,wlm_4,wlm_5,blm_support,blm_harm,blm_divide,police_respect,police_disc,police_racist,alt_right_ident_2
4/10/2017 17:17,4/10/2017 17:36,1,1,0,,1,1,,,,,,0,1,"A rejection of neo-liberalism, extreme liberalism, the proliferation of toxic censorship by the liberal elite (political correctness run amok for example), the rejection of social justice activists who want to censor speech and opinions that don't align with their stringent beliefs.","When liberals started clamoring for the ""right"" of men who like to wear dresses and wigs to access the women's restroom and changing rooms, especially those of young women in middle and high school. I want to protect women and girls. For liberals to tell me I'm transphobic and wrong for thinking so blows my mind.",That we're all white supremacists. I get tired of white culture bashing and the silencing of white opinions by groups such as BLM but I don't think I'm any better than anybody else because of my skin color.,"I can see why they do, but not all of us are like that. I think they are focusing on the extremists (that are present in every movement) and not listening to the majority of the people who just want to live in peace without being told we're bigots just for existing day in and day out.",Aaron,Court,Janice,Lona,Jason,5,6,6,6,5,5,6,6,5,4,3,2,2,3,4,2,6,2,4,6,6,7,3,4,4,4,4,5,5,4,3,2,4,4,4,4,4,4,4,5,2,4,5,3,5,3,2,6,2,1,3,3,5,4,4,6,6,3,7,6,4,4,2,4,6,5,5,5,5,4,4,1,1,1,1,3,5,1,3,3,2,4,5,5,4,3,3,1,6,6,2,4,3,2,6,5,1,100,100,74,100,100,83,71,71,100,71,85,79,91,89,88,100,100,100,73,100,92,100,100,100,1,3,3,3,2,2,2,2,50,NA,50,50,50,50,50,NA,NA,50,50,50,0,NA,35,NA,5,50,NA,15,NA,NA,3,3,3,3,4,1,3,3,3,3,4,4,2,7,5,7,5,6,5,6,7,7,7,5,6,6,5,5,1,5,7,5,3,6,1
4/10/2017 17:10,4/10/2017 17:38,1,1,0,,1,1,,,,,,0,1,The support of the movement to support Trump and Israel. Prevent America from being taken over by Islam and get rid of the shadow government that has been controlling America in secret.,"I want America to return to the way it was before the illuminati took over with their agendas. I want to see America freed from the clutches of the Queen of england who secretly took over America in the late 1800's according to Superior Court Judge Anna Von Reitz. I want to see America return to a free nation. The IRS, FBI, Federal Reserve, Nasa are all foreign owned corporations and Americans have been deceived. There were no income taxes in the early 1900's, and now our income taxes are sent overseas to the UN and then goes to the Queen of England. This is mass deception.     i also am a supporter of Israel and want to see us continue to support and align with Israel.","That people are racist due to wanting to close the boarders or prevent Muslims from coming and going into america freely.  It is not a racist movement, it's just a movement where people are aware that the shadow govt is trying to destroy America and they want to keep borders open so that jobs can be taken away from Americans. And the shadow govt, run by the Royal bloodlines use Muslim extremists to do terrorist attacks.",They don't understand how the Shadow Govt stage terrorist attacks and events to destroy America. They use the Muslims and open borders to harm the people in America economically and physically.,bettina,kathy,jon,matt,jan,6,5,5,5,5,7,4,4,4,4,6,3,3,3,3,4,4,3,3,3,2,5,5,3,0,0,3,5,5,4,3,3,3,1,1,7,7,7,7,7,1,1,4,1,6,1,1,7,1,4,1,7,1,1,4,7,1,1,1,1,1,1,1,1,1,1,9,9,9,1,3,1,1,2,1,1,1,3,1,3,3,3,2,3,2,3,3,1,3,3,2,3,3,3,3,3,3,62,62,53,65,58,62,52,62,63,62,76,76,8,75,75,80,81,62,63,63,65,63,57,61,6,4,4,1,1,3,1,3,0,0,0,0,0,0,0,0,86,0,0,0,86,0,86,0,0,0,0,0,11,2,4,2,2,2,5,2,3,3,3,1,1,4,1,5,7,7,7,4,7,3,6,5,1,2,2,2,2,2,3,3,7,1,7,1,1
4/10/2017 17:53,4/10/2017 17:53,1,1,0,,0,1,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2017 17:45,4/10/2017 17:57,1,1,0,,1,1,,,,,,0,1,We're the result of the pushback that happens when liberals try to take over everything.,I'm tired of being politically correct,That we're all racists and bigots,That they're ignorant for assuming things without knowing the facts.,Tony,Ian,Brendan,Mike,Emily,7,3,5,2,6,7,6,4,6,7,7,4,1,3,7,1,7,1,7,6,7,7,0,5,0,5,4,5,3,4,5,5,5,7,7,1,1,5,1,7,6,6,7,5,3,5,7,1,5,3,7,7,7,3,7,7,7,7,9,9,6,9,7,9,4,9,3,1,1,6,5,4,1,6,5,5,5,1,3,1,5,7,7,7,4,1,1,4,3,7,1,3,1,1,5,6,1,99,100,67,100,64,94,23,59,97,69,48,5,0,74,91,82,61,55,7,100,84,73,73,49,1,1,6,1,1,1,1,3,13,2,47,19,20,51,67,0,33,49,46,23,0,2,25,12,20,0,0,10,0,0,2,2,1,1,4,3,2,4,4,2,7,1,1,5,7,7,5,7,4,7,5,4,7,7,5,7,2,6,1,3,7,5,7,2,1
4/10/2017 17:58,4/10/2017 18:08,1,1,0,,1,1,,,,,,1,1,They believe in what's right. They want to protect their own.,I want to be part of a movement.,That they are greedy and selfish.,It's not true.,Nick,Irina,Rob,Steve,Ellen,6,6,7,6,5,6,6,5,5,5,4,5,5,5,4,3,3,4,4,4,3,3,4,4,3,4,4,5,4,4,4,3,3,3,2,6,5,6,5,5,2,4,4,2,4,5,4,5,2,2,5,3,5,5,3,3,5,4,2,7,4,2,2,7,7,3,2,5,3,3,3,2,5,3,5,4,3,2,4,4,4,2,2,1,2,5,3,1,3,6,1,2,1,2,4,5,1,68,68,36,61,41,46,49,44,67,51,66,58,56,72,73,78,67,72,70,59,36,64,58,63,1,5,5,5,3,3,3,3,56,43,58,81,46,83,62,49,39,55,58,64,52,38,80,64,6,21,23,52,71,67,5,2,2,3,4,2,3,4,4,3,5,4,3,5,5,5,5,4,6,4,5,5,6,4,5,4,3,5,1,5,6,6,6,2,1
4/10/2017 17:46,4/10/2017 18:11,1,1,0,,1,1,,,,,,1,1,Nationalist sentiment to make the country a better one,I am proud of my country.,We are not racists,They are ignorant of our movement,John,Justin,,,,7,7,,,,7,7,1,1,1,7,7,1,1,1,3,3,5,1,3,2,5,2,1,5,4,1,5,5,5,2,1,2,1,1,7,7,7,7,7,7,1,3,6,1,1,1,1,1,1,1,6,3,3,4,3,5,5,2,4,5,7,6,3,2,3,3,8,4,5,6,4,5,4,5,4,3,3,5,3,3,2,3,6,3,2,2,2,7,7,1,1,1,1,7,7,1,85,87,37,83,31,72,43,45,83,40,64,87,30,56,83,90,60,48,89,47,26,82,50,67,1,6,6,6,3,4,3,4,28,54,20,61,30,33,18,26,86,11,16,15,10,15,15,75,17,17,7,9,70,78,2,4,4,4,2,2,4,2,2,4,4,4,5,5,6,5,6,5,4,4,6,4,5,4,3,3,5,6,1,7,7,7,1,7,1
4/10/2017 18:06,4/10/2017 18:11,1,1,0,,1,1,,,,,,1,1,People think it's about white supremacy. I think they are wrong. IT's essentially business related conservativism.,Because I believe..,"We are racist, fascist, among other things. Milo is looked at as a villain, but he is a hero.",My thoughts are they are the true racists.,james,john,josh,jimmy,joe,5,2,2,4,4,3,2,3,2,5,3,3,2,2,4,2,2,7,3,3,2,5,3,1,1,4,1,2,1,4,3,2,3,2,4,2,4,2,4,4,2,2,4,3,2,2,3,2,5,2,2,2,3,2,3,4,4,2,4,2,2,2,2,4,2,3,3,4,3,3,5,2,2,2,4,2,2,2,4,2,2,3,2,4,3,5,2,2,4,2,4,2,2,2,2,3,2,73,78,26,55,64,70,76,29,37,70,65,71,57,54,73,82,81,77,77,63,87,79,70,49,1,6,4,3,3,2,2,4,13,63,26,91,50,25,6,84,80,42,38,44,82,32,87,82,26,14,0,34,83,30,5,3,3,2,3,2,4,2,5,2,2,4,2,3,2,4,4,2,2,2,2,3,4,3,2,3,2,4,5,5,5,5,5,3,0
4/10/2017 18:10,4/10/2017 18:15,1,1,0,,0,1,,,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2017 18:06,4/10/2017 18:20,1,1,0,,1,1,,,,,,1,1,I support conservative view points and i think the left is a cancer that is damaging this country.,"When people with views and values close to the right are in power, we do better. When people of the left are in power, they just make things either stay the same or get worse.","Well like the next question addresses, people say we are racist, also the idea that we are all old white men who are scared of change.",The idea that everyone who says they are an alt righter is racist just because you know one person who is racist and an alt righter is normally the argument. How ever judging a whole group because og the actions of one of its members is a line of thought that can lead to racist behavior.....,Nick,Jraco,Trey,Axel,Lisa,7,7,7,7,7,4,5,4,3,4,3,4,3,4,4,4,4,6,5,3,5,5,1,3,2,4,2,1,3,2,2,2,4,4,3,4,4,2,3,4,4,3,2,4,3,5,3,5,5,4,3,3,4,3,5,3,5,3,6,7,4,4,5,8,6,4,5,6,3,5,3,4,6,3,4,6,5,5,2,3,3,4,4,5,4,4,3,3,3,5,5,2,3,4,4,4,5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,7,7,5,2,3,2,4,51,51,55,56,54,61,31,39,43,45,55,51,63,45,57,55,44,51,64,52,41,55,3,3,3,3,3,3,3,3,3,3,5,3,5,4,5,4,5,3,5,4,4,3,5,4,6,2,5,5,3,5,6,2,5,3,1
4/10/2017 18:36,4/10/2017 18:39,1,1,0,,0,1,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2017 18:24,4/10/2017 18:45,1,1,0,,1,1,,,,,,1,1,I consider the alt right to be a conservative political ideology but without the emphasis on religion.  I see it almost as closer to libertarian than republican.,"I strongly dislike the ideology of many traditional republicans, but I do not identify at all with most liberal political ideology.",The biggest misperception is that we are all fanatical lunatics.,"I think ""racist"" is one of the most MIS-used and OVER-used terms in modern society.  People who throw around ""racism"" strike me as poorly educated, ignorant and not very deep thinking.  I disregard their criticism.",john,brett,paras,catherine,amy,6,5,5,6,5,6,5,5,5,5,3,4,3,3,3,4,4,4,3,3,3,3,2,4,4,4,1,5,2,3,3,3,1,4,4,4,3,6,4,5,4,5,5,4,3,2,3,5,2,2,3,5,6,5,6,6,4,1,1,2,2,1,1,3,2,3,4,4,2,1,1,1,1,1,1,1,1,1,1,4,4,2,3,3,2,6,4,1,4,4,2,3,3,2,6,4,1,96,96,95,94,94,94,93,95,96,95,88,90,84,79,87,88,89,86,92,91,91,91,89,87,1,6,4,3,3,4,3,4,42,46,25,68,43,79,87,NA,55,50,50,50,NA,NA,61,64,62,23,15,58,68,NA,3,2,2,2,3,2,3,3,2,2,2,3,2,3,3,6,1,5,2,2,3,6,5,1,2,1,3,2,1,6,7,6,3,7,1
4/10/2017 18:55,4/10/2017 18:57,1,1,0,,0,,,,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2017 19:03,4/10/2017 19:04,1,1,0,,0,,1,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2017 19:10,4/10/2017 19:30,1,1,0,,1,1,,,,,,1,1,Being alt-right means we are sick of liberal agendas and political correctness. We want to take this country back to strong roots.,I identify with it because my occasion culture has been taking a beating for years under the Obama administration.,They assume we are racist. They assume we don't respect people.,I think racist is so easily thrown around now that it has lost all meaning.,John,Cameron,,,,7,7,4,4,4,7,7,4,4,4,7,7,1,1,1,1,7,1,7,7,7,7,1,1,5,5,5,5,5,5,5,5,5,7,6,1,1,2,2,7,7,7,7,7,3,7,1,1,7,2,6,1,7,7,1,1,7,9,9,9,9,9,9,1,1,9,1,1,1,6,7,7,7,7,7,7,7,7,7,1,1,7,7,7,7,1,1,7,7,7,1,1,1,1,7,7,1,53,15,5,17,5,99,9,7,99,28,1,99,0,0,97,100,3,0,100,3,98,12,0,40,1,4,7,1,1,4,3,4,0,0,0,45,0,0,0,66,68,0,3,0,55,NA,79,53,0,0,0,0,74,27,1,5,5,5,1,5,5,1,1,5,7,1,7,1,4,7,7,7,4,1,7,7,7,7,7,7,7,7,1,7,7,7,1,7,1
4/10/2017 19:19,4/10/2017 19:34,1,1,0,,1,1,,,,,,1,1,The alt right are those who reject typical conservatism. We feel that our values are under attack by a new wave of liberalism.,I got sick and tired of the political correctness and social justice movement. I got sick of the faux-caring attitudes of others my age (millennials).,That we are racists. That would be the most common one. Another would be that we are inherently hateful.,I think they use surface-level insults and throw these claims with no proof or reason.,Nathan,Ryan,,,,6,6,,,,2,4,,,,2,2,,,,4,4,5,4,5,4,5,1,3,2,3,1,4,1,1,1,4,1,6,6,2,2,4,2,7,3,5,7,5,1,2,1,4,4,3,4,7,4,3,7,4,3,1,1,1,1,1,1,1,1,1,9,9,9,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,4,6,1,6,6,1,1,2,1,6,6,3,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,6,4,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,4,5,5,3,3,3,3,4,4,3,2,4,3,3,4,4,4,5,5,6,5,6,4,6,5,2,6,7,4,5,4,1
4/10/2017 19:33,4/10/2017 19:37,1,1,0,,0,1,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2017 19:42,4/10/2017 19:43,1,1,0,,0,1,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2017 19:43,4/10/2017 19:46,1,1,0,,0,1,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2017 19:39,4/10/2017 19:48,1,1,0,,1,1,,,,,,0,1,"For me, when we say alt-right ideology, it is the thing that you are rejecting the idea of conservatism. And I believe some Americans like me have this kind of ideology.","In this way, I can think out of the box.",People are thinking that alt-right is the same as neo-Nazi or neo-Nazism.,"It is unfair, but cannot blame them.",Janice,Keisha,Lorna,Yvette,Zoila,6,6,6,6,6,5,2,4,5,3,3,5,6,3,4,4,4,2,5,6,4,4,2,3,3,2,4,3,3,2,3,3,2,4,4,4,3,5,5,5,3,6,3,4,3,4,6,5,5,6,4,4,3,5,5,6,4,4,5,5,6,7,6,7,4,6,2,6,4,3,6,5,5,3,5,5,4,3,4,5,5,3,3,6,2,4,2,4,6,5,4,2,3,3,4,5,4,68,49,21,41,8,31,0,32,92,9,99,55,28,8,72,100,29,52,52,47,30,51,0,51,1,5,4,4,3,2,3,3,84,NA,76,13,NA,NA,55,NA,NA,58,78,39,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,4,3,1,3,3,4,2,4,5,2,5,5,4,5,3,4,6,4,4,2,6,4,4,5,3,4,5,6,4,5,4,3,5,4,1
4/10/2017 19:51,4/10/2017 19:55,1,1,0,,0,1,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2017 19:43,4/10/2017 19:55,1,1,0,,1,1,,,,,,1,1,Conservatism that does not accept the mainstream political ideology,I feel it is the right path.,We are all idiots.,That it is more complicated.,Roger,George,,,,5,5,,,,6,6,,,,6,6,,,,1,7,1,7,7,7,7,1,1,4,4,2,4,1,4,3,5,5,6,7,1,4,1,3,4,5,4,4,4,4,4,5,2,6,3,4,2,6,7,4,1,7,5,5,3,3,8,9,3,3,6,3,3,3,5,4,5,5,4,5,3,5,2,4,2,3,6,5,6,4,3,3,5,6,6,2,4,2,3,6,6,1,100,100,45,100,46,100,73,46,100,46,72,100,72,72,100,100,72,0,100,100,69,100,0,29,1,3,3,1,2,3,3,3,0,0,0,50,0,0,0,72,48,0,0,0,48,48,81,54,0,0,0,0,52,30,2,5,4,5,2,4,4,2,1,4,7,1,7,1,7,5,5,7,4,3,7,7,7,7,7,7,7,7,1,7,7,6,4,6,1
4/10/2017 19:48,4/10/2017 20:08,1,1,0,,1,1,,,,,,1,1,We believe in modern conservative principles that have been abandoned by the current republican party,Because I don't find myself in agreement with the republican party on many issues,That we are radical or extreme.,"If holding people accountable and basing decisions on facts and merits is racist, then racism isn't the problem.",M Norman,Slick,BB,MR X,,5,3,7,1,1,7,4,7,4,4,7,2,7,2,2,1,6,1,6,7,7,7,1,5,5,5,2,5,3,5,0,3,2,6,1,1,3,7,1,7,1,1,1,6,6,5,1,6,5,1,1,4,6,7,4,6,6,1,1,1,1,1,1,1,1,1,9,1,9,1,1,1,1,1,1,1,1,1,1,4,3,1,4,1,1,7,3,1,4,4,3,5,1,3,7,4,1,100,100,72,100,73,100,70,100,100,100,100,100,100,100,100,100,100,75,98,100,99,99,99,98,1,6,5,7,3,5,3,5,0,75,29,76,82,13,13,14,36,6,7,6,50,8,6,42,5,6,5,5,47,3,3,5,3,4,3,4,3,3,3,3,1,1,1,1,5,7,7,5,1,1,7,6,7,1,7,1,7,1,1,7,7,6,2,7,1
4/10/2017 20:01,4/10/2017 20:25,1,1,0,,1,1,,,,,,0,1,"An ideology that stands for small government, more freedom for the people to prosper and so on.",Because I like freedom and truth.,"That they are racists, closed-minded, bigots.",That those people who called them racists and in fact racists.,Josh,Danyll,Sareh,,,7,6,6,4,4,7,2,2,4,4,7,2,2,4,4,2,6,2,7,6,7,7,4,1,5,5,4,5,4,4,4,5,5,6,1,3,3,2,2,3,2,2,2,4,3,1,1,3,1,2,1,1,6,6,1,2,7,2,1,1,1,1,2,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,3,3,4,1,4,3,4,2,3,3,3,4,1,98,100,81,96,91,100,80,96,100,86,93,100,90,92,100,100,98,92,100,99,95,98,93,92,1,6,6,6,2,5,2,5,3,48,9,95,9,3,8,48,48,14,14,13,49,47,61,95,21,9,49,50,97,95,2,5,4,5,2,4,4,2,2,4,5,2,5,2,6,6,2,7,5,1,7,7,7,6,6,6,6,6,1,7,1,7,1,7,1
4/10/2017 20:28,4/10/2017 20:28,1,1,0,,0,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2017 20:29,4/10/2017 20:41,1,1,0,,1,1,,,1,,,1,1,The alt-right ideology is basically to preserve the white race in modern America and to reclaim it from minorities.,It sickens me how white people are getting discriminated in the present time under the guise of progress or diversity.,"A lot of groups are looking out for themselves, why can't white people?","We're not racist, we're just preferential, like most races or ethnic groups.",Rick,Byron,Natalie,Justin,Mitch,7,6,5,5,6,6,5,4,5,5,6,4,2,4,5,2,6,2,6,6,6,7,2,1,5,4,1,4,3,4,2,4,4,6,6,2,3,1,1,6,2,6,5,2,6,2,2,6,5,2,2,2,6,6,2,3,6,6,7,4,8,7,7,8,7,6,3,3,1,6,3,1,1,1,1,5,1,1,3,2,3,5,5,5,5,4,2,6,6,6,2,2,3,2,6,6,2,81,71,22,70,18,65,32,42,76,31,33,74,28,48,60,78,40,45,75,56,62,75,24,40,1,5,6,5,2,5,3,3,20,NA,24,57,17,36,41,NA,62,34,30,22,63,NA,69,NA,39,14,12,23,NA,34,2,4,4,2,1,4,4,2,1,4,5,3,5,4,6,6,2,6,5,5,6,5,6,6,6,6,6,6,2,6,2,6,6,2,1
4/10/2017 20:44,4/10/2017 20:44,1,1,0,,0,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2017 20:55,4/10/2017 20:56,1,1,0,,0,1,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2017 20:46,4/10/2017 21:07,1,1,0,,1,1,,,,,,1,1,It is a set of ideologies which tend to be identified more with conservatives.,"They more closely match my religious, social and economic beliefs.",I think the largest misconception is that we are all white supremacists.,I think that it is sad that people feel they need to label an entire movement as one all-encompassing thing.,James,Gary,John,Jack,Linda,7,7,7,7,7,4,6,6,5,6,2,7,7,3,6,3,6,3,6,2,6,6,3,5,5,4,0,4,2,5,3,0,4,1,5,5,2,3,6,7,4,1,7,5,2,2,5,7,6,1,3,2,3,1,7,7,5,3,2,2,1,2,1,8,2,6,1,8,2,1,1,1,1,1,1,5,2,2,6,4,6,1,2,2,1,4,6,1,5,5,1,1,1,1,5,6,1,90,90,83,90,83,90,90,89,90,90,91,81,88,82,92,92,91,92,91,90,93,93,91,92,1,5,6,5,3,4,4,4,47,82,58,58,58,91,82,36,59,59,60,58,47,46,75,40,43,51,41,52,41,41,4,2,2,2,4,3,4,4,4,1,3,1,3,3,5,3,2,6,3,2,5,6,2,7,3,3,6,5,5,1,2,5,6,6,1
4/10/2017 21:02,4/10/2017 21:17,1,1,0,,1,1,,,,,,1,1,The shattering and dispersion of white culture.,I seek to protect my cultural identity.,"People think they're racist, and that they are akin to nazis.",They aren't at all informed about what alt-right is.,Andrew,Kymberly,Nick,Devin,Matt,6,7,7,6,5,3,5,6,6,5,6,3,3,4,4,3,5,2,4,6,5,5,4,5,3,2,0,5,4,3,3,2,0,2,2,6,6,5,5,6,3,2,3,3,4,6,1,4,3,1,2,7,3,3,7,7,5,2,2,2,7,2,1,1,2,2,6,7,7,1,1,1,1,1,1,1,1,1,1,5,6,3,2,2,2,5,4,2,4,6,2,2,2,2,5,5,2,88,90,51,92,60,92,66,82,92,74,55,52,50,0,0,59,57,89,100,100,100,100,56,72,6,4,5,3,2,3,1,4,0,43,19,40,14,67,0,NA,63,87,78,60,61,NA,18,NA,0,41,NA,0,28,0,4,2,1,2,4,3,4,3,3,2,4,4,4,4,7,7,7,5,7,6,6,6,7,5,6,3,3,6,3,4,6,6,5,6,1
